Date,Open,High,Low,Close,Volume
Today-196,112.64,113.77,109.41,111.26,637558734
Today-197,116.26,117,105,112.94,647356524
Today-198,116.56,117.8,115.97,116.82,328973162
Today-199,119.01,119.03,116.92,117.52,360353366
Today-200,119.38,120.68,119.2,120.35,182747817
Today-201,120.88,121.01,118.78,118.81,270000858
Today-202,120.1,121.11,120.07,120.86,193774904
Today-203,119.05,119.68,118.27,119.38,300677608
Today-204,120.65,121.33,118.25,118.48,355853771
Today-205,121.85,122.12,121.23,121.35,143457213
Today-206,120.94,121.86,120.63,121.81,177335420
Today-207,119.81,121.17,119.12,121.02,239188584
Today-208,120.95,121.23,119.99,120.66,192910086
Today-209,120.56,120.98,119.87,120.88,157707939
Today-210,119.01,119.93,118.47,119.81,217947757
Today-211,120.86,121.28,118.75,119.36,366879697
Today-212,120.99,121.57,120.95,121.29,144615226
Today-213,120.27,121.19,120.08,121.19,161608989
Today-214,119.62,120.04,119,119.83,125125040
Today-215,119.7,120.05,119.56,119.74,110278931
Today-216,119.02,119.6,118.8,119.55,133006493
Today-217,117.95,118.97,117.6,118.77,158703990
Today-218,118.8,119.36,117.81,118.36,184576297
Today-219,118.42,119.25,118.29,119.04,110384143
Today-220,118.25,118.84,117.92,118.76,105847602
Today-221,117.8,117.8,117.8,117.8,0
Today-222,117.8,117.8,117.8,117.8,0
Today-223,116.95,117.52,116.61,117,161078665
Today-224,117.46,117.83,116.91,117.4,145772406
Today-225,117.17,117.53,116.69,117.32,134513501
Today-226,116.87,117.42,116.12,116.58,205808499
Today-227,117.63,118.17,116.51,116.65,223396257
Today-228,116.97,117.43,115.58,116.84,196183319
Today-229,116.76,117.51,116.38,117.41,182941554
Today-230,115.31,116.8,115.24,116.59,184477713
Today-231,116.96,117.29,115.52,115.97,226641098
Today-232,117.11,117.27,116.57,117.04,196509041
Today-233,116.76,117.48,116.42,117.1,177468085
Today-234,115.81,116.52,115.49,116.41,168672990
Today-235,115.26,115.58,114.6,115.49,146816801
Today-236,115.95,115.97,115.14,115.46,162074761
Today-237,114.7,115.48,114.35,115.45,160875844
Today-238,114.51,115.28,114.41,114.97,186088798
Today-239,113.93,114.99,113.87,114.46,154556674
Today-240,114.26,114.52,114.07,114.27,114631139
Today-241,113.37,114.34,113.1,114.25,176118769
Today-242,112.45,112.8,112.03,112.64,135770353
Today-243,112.49,112.97,112.02,112.3,150784940
Today-244,112.37,112.74,112,112.2,160992382
Today-245,111.2,112,111.17,111.89,147709644
Today-246,110.77,111.12,110.11,110.74,173589231
Today-247,109.24,110.75,108.94,110.67,259634682
Today-248,110.14,111,109.86,110.82,176350611
Today-249,110.86,111.2,109.52,109.81,207496924
Today-250,111.55,111.58,110.83,111.16,132346808
Today-251,110.62,111.57,110.36,111.14,222684816
Today-252,110.08,111.14,110.04,110.91,193708529
Today-253,110.27,110.41,109.74,110.26,168845041
Today-254,108.86,109.85,107.82,109.74,159317418
Today-255,108.04,108.04,108.04,108.04,0
Today-256,108.04,108.04,108.04,108.04,0
Today-257,106.87,108.25,106.25,108.13,223591548
Today-258,107.05,107.6,106.11,107.01,240511495
Today-259,107.13,108.15,106.27,107.22,337820408
Today-260,106.74,107.33,105.81,105.89,224166833
Today-261,106.56,106.88,104.58,106.66,493585758
Today-262,108.98,109.03,106.42,106.44,356715612
Today-263,109.88,110.48,109.51,109.83,172730603
Today-264,109.26,110.59,108.88,110.38,216327851
Today-265,108.15,109.07,107.5,109.06,187864905
Today-266,109.04,109.8,107.22,107.39,310677592
Today-267,110.19,110.25,107.91,108.57,316103993
Today-268,109.17,110.08,108.33,109.83,271863580
Today-269,109.34,110.47,109.04,109.31,211168719
Today-270,110.21,110.41,109.41,109.77,186937468
Today-271,111.2,111.74,109.09,109.21,345942402
Today-272,113.92,114.27,111.56,111.7,344859506
Today-273,114.28,114.45,112.98,113.89,216490121
Today-274,113.62,115.13,113.59,115.06,139172635
Today-275,113.64,113.64,113.64,113.64,0
Today-276,113.64,113.64,113.64,113.64,0
Today-277,114.49,115.14,114.42,114.93,115783759
Today-278,113.95,114.94,113.37,114.62,161821927
Today-279,113.97,114.21,113.22,113.66,163333432
Today-280,115.08,115.13,114.24,114.73,106375678
Today-281,113.89,114.62,113.66,114.57,126402764
Today-282,113.5,114.33,113.18,114.19,131091048
Today-283,113.52,113.99,113.43,113.71,116074402
Today-284,113.26,113.68,112.85,113.63,111579866
Today-285,112.37,113.39,111.51,113.33,118944541
Today-286,111.44,111.44,111.44,111.44,0
Today-287,111.44,111.44,111.44,111.44,0
Today-288,112.23,112.65,112.17,112.52,73138357
Today-289,113.01,113.03,112.55,112.56,80572472
Today-290,112.9,112.99,112.32,112.72,87508427
Today-291,112.48,112.48,112.48,112.48,0
Today-292,112.19,112.6,111.99,112.48,39677470
Today-293,112,112.11,111.5,111.95,111783033
Today-294,111.57,111.97,111.42,111.73,91707436
Today-295,110.76,111.7,110.76,111.33,118104223
Today-296,110.2,110.3,109.28,110.21,174591136
Today-297,110.72,110.93,110.08,110.18,183390083
Today-298,111.8,112.13,111.27,111.52,155358104
Today-299,111.46,111.92,111,111.35,120408777
Today-300,111.87,112,105.48,111.87,107141486
Today-301,111.11,111.36,110.61,111.11,124853988
Today-302,110.7,111.12,110.45,110.64,138014637
Today-303,109.58,110.18,109.02,110.02,155063348
Today-304,110.04,110.77,109.27,109.61,169863654
Today-305,110.91,111.53,110.49,110.84,127973802
Today-306,111.84,112.38,110.04,111.01,274907788
Today-307,111.55,112.18,110.29,110.38,167324826
Today-308,111.28,112.01,110.92,111.25,132315059
Today-309,110.92,111.66,110.73,111.3,159613619
Today-310,109.48,110.2,108.12,109.94,160874797
Today-311,108.4,110.32,108.29,109.57,126001795
Today-312,111.38,111.38,111.38,111.38,0
Today-313,111.17,111.5,110.82,111.38,109564770
Today-314,111,111.2,110.01,110.99,138420046
Today-315,110.72,111.74,110.6,110.82,148010135
Today-316,109.25,109.76,109.01,109.43,134195979
Today-317,110.51,111.31,109.13,109.82,208734520
Today-318,111.26,111.43,110.57,111.27,156486734
